188,2015/12/25,18,17,34.017,0.015973995,-0.015103375
189,2015/12/25,18,17,34.051,0.005529329,-0.010963386
190,2015/12/25,18,17,34.084,0.009100206,-0.002499595
191,2015/12/25,18,17,34.117,0.012161961,-0.007482889
192,2015/12/25,18,17,34.15,0.00518619,-0.011285689
193,2015/12/25,18,17,34.184,0.012109333,-0.008641294
194,2015/12/25,18,17,34.217,0.011345521,-0.01586259
195,2015/12/25,18,17,34.251,0.014205669,-0.015374168
196,2015/12/25,18,17,34.284,0.011025125,-0.001559566
197,2015/12/25,18,17,34.318,0.007445902,-0.013825996
198,2015/12/25,18,17,34.351,0.010429825,-0.007943936
199,2015/12/25,18,17,34.384,0.011068556,-0.017566587
200,2015/12/25,18,17,34.417,0.005581611,-0.002263004
201,2015/12/25,18,17,34.451,0.018087881,-0.006845654
202,2015/12/25,18,17,34.487,0.0046646,-0.013814322
203,2015/12/25,18,17,34.521,0.018473057,-0.016179081
204,2015/12/25,18,17,34.551,0.005641125,-0.008134471
205,2015/12/25,18,17,34.584,0.017111078,-0.01124204
206,2015/12/25,18,17,34.617,0.009297226,-0.002231983
207,2015/12/25,18,17,34.651,0.010776911,-0.006738365
208,2015/12/25,18,17,34.684,0.004051335,-0.003877257
209,2015/12/25,18,17,34.717,0.015512471,-0.015990627
210,2015/12/25,18,17,34.75,0.017140235,-0.002663897
211,2015/12/25,18,17,34.784,0.008503804,-0.010598301
212,2015/12/25,18,17,34.817,0.012013921,-0.010424289
213,2015/12/25,18,17,34.851,0.003521649,-0.004309028
214,2015/12/25,18,17,34.884,0.012423356,-0.015563833
215,2015/12/25,18,17,34.917,0.004162737,-0.022704402
216,2015/12/25,18,17,34.95,0.00848945,-0.006295088
217,2015/12/25,18,17,34.984,0.013407052,-0.007029211
218,2015/12/25,18,17,35.017,0.006681852,-0.016692114
219,2015/12/25,18,17,35.05,0.001016518,-0.007014105
220,2015/12/25,18,17,35.084,0.011095866,-0.001662146
221,2015/12/25,18,17,35.117,0.011846137,-0.018642862
222,2015/12/25,18,17,35.151,0.004523842,-0.009692193
223,2015/12/25,18,17,35.184,0.013683723,-0.020369116
224,2015/12/25,18,17,35.217,0.001329765,-0.000463085
225,2015/12/25,18,17,35.25,0.008269868,-0.013109984
226,2015/12/25,18,17,35.284,0.008549347,-0.009575934
227,2015/12/25,18,17,35.317,0.002148346,-0.009620129
228,2015/12/25,18,17,35.351,0.011039662,-0.01239018
229,2015/12/25,18,17,35.384,0.003250208,-0.018832436
230,2015/12/25,18,17,35.418,0.00098693,-0.008528119
231,2015/12/25,18,17,35.45,0.02027244,-0.001671194
232,2015/12/25,18,17,35.484,0.01165016,-0.004955578
233,2015/12/25,18,17,35.517,0.016835507,-0.015130052
234,2015/12/25,18,17,35.551,0.00836192,-0.020694189
235,2015/12/25,18,17,35.584,0.006438469,-0.018105863
236,2015/12/25,18,17,35.617,0.01035312,-0.024074111
237,2015/12/25,18,17,35.651,0.011067863,-0.005119193
238,2015/12/25,18,17,35.684,0.015893171,-0.01685956
239,2015/12/25,18,17,35.717,0.016119357,-0.005740209
240,2015/12/25,18,17,35.751,-0.002869012,-0.007509685
241,2015/12/25,18,17,35.784,0.013985965,-0.00655841
242,2015/12/25,18,17,35.817,0.01965364,0.000922624
243,2015/12/25,18,17,35.851,0.011643025,-0.010866739
244,2015/12/25,18,17,35.884,-0.000465019,-0.011662999
245,2015/12/25,18,17,35.917,0.013785414,-0.013525422
246,2015/12/25,18,17,35.951,0.015201853,-0.01166026
247,2015/12/25,18,17,35.984,0.009928481,-0.00872835
248,2015/12/25,18,17,36.017,0.003786242,-0.00460504
249,2015/12/25,18,17,36.05,0.015350803,-0.019345676
250,2015/12/25,18,17,36.084,0.010755335,-0.009520343
251,2015/12/25,18,17,36.118,0.002483715,-0.012168576
252,2015/12/25,18,17,36.15,0.007438598,-0.002593645
253,2015/12/25,18,17,36.184,0.011787934,-0.012354727
254,2015/12/25,18,17,36.217,0.010299235,-0.011473547
255,2015/12/25,18,17,36.25,0.010585393,-0.008041925
256,2015/12/25,18,17,36.284,0.007022667,-0.019820064
257,2015/12/25,18,17,36.317,0.016196535,-0.007754335
258,2015/12/25,18,17,36.351,0.013410745,-0.005428162
259,2015/12/25,18,17,36.384,0.00448594,-0.01085663
260,2015/12/25,18,17,36.417,0.017738108,-0.012287626
261,2015/12/25,18,17,36.45,-0.000788874,-0.016397449
262,2015/12/25,18,17,36.484,0.014670496,-0.008110123
263,2015/12/25,18,17,36.517,0.008340391,-0.021756445
264,2015/12/25,18,17,36.55,0.010305002,-0.011266929
265,2015/12/25,18,17,36.583,0.011112743,-0.012121971
266,2015/12/25,18,17,36.617,0.012475608,-0.012970556
267,2015/12/25,18,17,36.65,0.011038296,-0.009520053
268,2015/12/25,18,17,36.684,0.010389054,-0.019370402
269,2015/12/25,18,17,36.717,0.011174978,-0.011389638
270,2015/12/25,18,17,36.751,0.010208597,-0.004244791
271,2015/12/25,18,17,36.783,0.015296297,0.002266927
272,2015/12/25,18,17,36.818,0.015332508,-0.019643469
273,2015/12/25,18,17,36.851,0.013773872,-0.012492183
274,2015/12/25,18,17,36.886,0.010750357,-0.008835274
275,2015/12/25,18,17,36.917,0.009886053,-0.010264026
276,2015/12/25,18,17,36.95,0.017097235,-0.005707438
277,2015/12/25,18,17,36.984,0.002520487,-0.016209232
278,2015/12/25,18,17,37.017,0.006116864,-0.007040927
279,2015/12/25,18,17,37.05,0.012154155,-0.010724854
280,2015/12/25,18,17,37.084,0.010611341,-0.002684107
281,2015/12/25,18,17,37.117,0.005912753,-0.005433809
282,2015/12/25,18,17,37.151,0.012937552,-0.011949952
283,2015/12/25,18,17,37.184,0.010500853,-0.006568292
284,2015/12/25,18,17,37.217,0.016901283,-0.012452272
285,2015/12/25,18,17,37.25,0.012753692,-0.004476348
286,2015/12/25,18,17,37.284,0.015856694,-0.010125974
287,2015/12/25,18,17,37.317,0.021442771,-0.013150826
288,2015/12/25,18,17,37.351,0.010187175,0.001239075
289,2015/12/25,18,17,37.384,0.004765792,-0.00593953
290,2015/12/25,18,17,37.418,0.008654121,-0.012284732
291,2015/12/25,18,17,37.451,0.009787266,-0.021245555
292,2015/12/25,18,17,37.484,0.004694755,-0.006994874
293,2015/12/25,18,17,37.517,0.008364636,-0.007445321
294,2015/12/25,18,17,37.551,0.010397292,-0.000567711
295,2015/12/25,18,17,37.584,0.010908896,-0.01553557
296,2015/12/25,18,17,37.618,0.018879604,-0.00319311
297,2015/12/25,18,17,37.65,0.016219374,-0.017374153
298,2015/12/25,18,17,37.684,0.007759383,-0.006222403
299,2015/12/25,18,17,37.717,0.015108247,-0.012487754
300,2015/12/25,18,17,37.75,-0.000561644,-0.006777914
301,2015/12/25,18,17,37.784,0.012729407,-0.005698577
302,2015/12/25,18,17,37.818,0.004362035,-0.007586824
303,2015/12/25,18,17,37.851,0.001565752,-0.010325669
304,2015/12/25,18,17,37.884,0.010953926,-0.014134265
305,2015/12/25,18,17,37.919,0.018290809,-0.008820548
306,2015/12/25,18,17,37.951,0.013891948,-0.00263018
307,2015/12/25,18,17,37.985,0.012071134,-0.010336939
308,2015/12/25,18,17,38.019,0.005082883,-0.009546547
309,2015/12/25,18,17,38.051,-0.001003883,-0.017799773
310,2015/12/25,18,17,38.086,0.009604175,-0.007489032
311,2015/12/25,18,17,38.117,-0.004774942,-0.019754325
312,2015/12/25,18,17,38.151,0.0018768,-0.010655878
313,2015/12/25,18,17,38.187,0.013992845,-0.003446707
314,2015/12/25,18,17,38.218,0.016598157,-0.010429821
315,2015/12/25,18,17,38.253,0.011061011,-0.006813572
316,2015/12/25,18,17,38.284,-0.002169099,-0.01381588
317,2015/12/25,18,17,38.319,-0.000575215,-0.002414239
318,2015/12/25,18,17,38.351,0.004514774,-0.010478245
319,2015/12/25,18,17,38.385,0.002287754,-0.017072719
320,2015/12/25,18,17,38.419,0.005257491,-0.010550971
321,2015/12/25,18,17,38.451,0.015656541,-0.010081558
322,2015/12/25,18,17,38.485,0.006836753,-0.015984591
323,2015/12/25,18,17,38.518,0.004628593,-0.020177382
324,2015/12/25,18,17,38.551,0.005721825,-0.013426289
325,2015/12/25,18,17,38.585,0.010322229,-0.008847601
326,2015/12/25,18,17,38.617,0.003875642,-0.002222164
327,2015/12/25,18,17,38.651,0.013412282,-0.009332436
328,2015/12/25,18,17,38.684,0.008562201,-0.01300255
329,2015/12/25,18,17,38.718,0.005117822,-0.013472975
330,2015/12/25,18,17,38.752,0.010156204,-0.004774659
331,2015/12/25,18,17,38.784,0.013819551,-0.010767484
